Name,Path,KL
labeled_KL0_image407.png,./archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image407.png,0
labeled_KL2_image278.png,./archive/OSAIL_KL_Dataset/Labeled/2/labeled_KL2_image278.png,2
labeled_KL0_image497.png,./archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image497.png,0
labeled_KL0_image322.png,./archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image322.png,0
labeled_KL0_image229.png,./archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image229.png,0
labeled_KL2_image398.png,./archive/OSAIL_KL_Dataset/Labeled/2/labeled_KL2_image398.png,2
labeled_KL2_image38.png,./archive/OSAIL_KL_Dataset/Labeled/2/labeled_KL2_image38.png,2
labeled_KL0_image335.png,./archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image335.png,0
labeled_KL0_image867.png,./archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image867.png,0
labeled_KL3_image236.png,./archive/OSAIL_KL_Dataset/Labeled/3/labeled_KL3_image236.png,3
labeled_KL2_image395.png,./archive/OSAIL_KL_Dataset/Labeled/2/labeled_KL2_image395.png,2
labeled_KL0_image140.png,./archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image140.png,0
labeled_KL2_image29.png,./archive/OSAIL_KL_Dataset/Labeled/2/labeled_KL2_image29.png,2
labeled_KL0_image1.png,./archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image1.png,0
labeled_KL0_image620.png,./archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image620.png,0
labeled_KL3_image97.png,./archive/OSAIL_KL_Dataset/Labeled/3/labeled_KL3_image97.png,3
labeled_KL3_image101.png,./archive/OSAIL_KL_Dataset/Labeled/3/labeled_KL3_image101.png,3
labeled_KL1_image233.png,./archive/OSAIL_KL_Dataset/Labeled/1/labeled_KL1_image233.png,1
labeled_KL3_image151.png,./archive/OSAIL_KL_Dataset/Labeled/3/labeled_KL3_image151.png,3
labeled_KL0_image769.png,./archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image769.png,0
labeled_KL2_image58.png,./archive/OSAIL_KL_Dataset/Labeled/2/labeled_KL2_image58.png,2
labeled_KL3_image161.png,./archive/OSAIL_KL_Dataset/Labeled/3/labeled_KL3_image161.png,3
labeled_KL0_image66.png,./archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image66.png,0
labeled_KL0_image811.png,./archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image811.png,0
labeled_KL0_image640.png,./archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image640.png,0
labeled_KL2_image463.png,./archive/OSAIL_KL_Dataset/Labeled/2/labeled_KL2_image463.png,2
labeled_KL2_image614.png,./archive/OSAIL_KL_Dataset/Labeled/2/labeled_KL2_image614.png,2
labeled_KL2_image259.png,./archive/OSAIL_KL_Dataset/Labeled/2/labeled_KL2_image259.png,2
labeled_KL3_image81.png,./archive/OSAIL_KL_Dataset/Labeled/3/labeled_KL3_image81.png,3
labeled_KL0_image536.png,./archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image536.png,0
labeled_KL0_image927.png,./archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image927.png,0
labeled_KL3_image270.png,./archive/OSAIL_KL_Dataset/Labeled/3/labeled_KL3_image270.png,3
labeled_KL2_image177.png,./archive/OSAIL_KL_Dataset/Labeled/2/labeled_KL2_image177.png,2
labeled_KL1_image148.png,./archive/OSAIL_KL_Dataset/Labeled/1/labeled_KL1_image148.png,1
labeled_KL3_image231.png,./archive/OSAIL_KL_Dataset/Labeled/3/labeled_KL3_image231.png,3
labeled_KL2_image417.png,./archive/OSAIL_KL_Dataset/Labeled/2/labeled_KL2_image417.png,2
labeled_KL0_image506.png,./archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image506.png,0
labeled_KL2_image406.png,./archive/OSAIL_KL_Dataset/Labeled/2/labeled_KL2_image406.png,2
labeled_KL0_image341.png,./archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image341.png,0
labeled_KL1_image390.png,./archive/OSAIL_KL_Dataset/Labeled/1/labeled_KL1_image390.png,1
labeled_KL0_image563.png,./archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image563.png,0
labeled_KL1_image293.png,./archive/OSAIL_KL_Dataset/Labeled/1/labeled_KL1_image293.png,1
labeled_KL0_image156.png,./archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image156.png,0
labeled_KL2_image321.png,./archive/OSAIL_KL_Dataset/Labeled/2/labeled_KL2_image321.png,2
labeled_KL0_image490.png,./archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image490.png,0
labeled_KL0_image226.png,./archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image226.png,0
labeled_KL0_image358.png,./archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image358.png,0
labeled_KL2_image613.png,./archive/OSAIL_KL_Dataset/Labeled/2/labeled_KL2_image613.png,2
labeled_KL0_image858.png,./archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image858.png,0
labeled_KL2_image5.png,./archive/OSAIL_KL_Dataset/Labeled/2/labeled_KL2_image5.png,2
labeled_KL0_image519.png,./archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image519.png,0
labeled_KL0_image532.png,./archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image532.png,0
labeled_KL1_image66.png,./archive/OSAIL_KL_Dataset/Labeled/1/labeled_KL1_image66.png,1
labeled_KL2_image144.png,./archive/OSAIL_KL_Dataset/Labeled/2/labeled_KL2_image144.png,2
labeled_KL2_image158.png,./archive/OSAIL_KL_Dataset/Labeled/2/labeled_KL2_image158.png,2
labeled_KL4_image3.png,./archive/OSAIL_KL_Dataset/Labeled/4/labeled_KL4_image3.png,4
labeled_KL1_image67.png,./archive/OSAIL_KL_Dataset/Labeled/1/labeled_KL1_image67.png,1
labeled_KL1_image251.png,./archive/OSAIL_KL_Dataset/Labeled/1/labeled_KL1_image251.png,1
labeled_KL2_image67.png,./archive/OSAIL_KL_Dataset/Labeled/2/labeled_KL2_image67.png,2
labeled_KL0_image340.png,./archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image340.png,0
labeled_KL1_image217.png,./archive/OSAIL_KL_Dataset/Labeled/1/labeled_KL1_image217.png,1
labeled_KL3_image256.png,./archive/OSAIL_KL_Dataset/Labeled/3/labeled_KL3_image256.png,3
labeled_KL0_image689.png,./archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image689.png,0
labeled_KL2_image447.png,./archive/OSAIL_KL_Dataset/Labeled/2/labeled_KL2_image447.png,2
labeled_KL0_image618.png,./archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image618.png,0
labeled_KL0_image69.png,./archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image69.png,0
labeled_KL0_image200.png,./archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image200.png,0
labeled_KL0_image801.png,./archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image801.png,0
labeled_KL1_image83.png,./archive/OSAIL_KL_Dataset/Labeled/1/labeled_KL1_image83.png,1
labeled_KL0_image417.png,./archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image417.png,0
labeled_KL1_image384.png,./archive/OSAIL_KL_Dataset/Labeled/1/labeled_KL1_image384.png,1
labeled_KL0_image682.png,./archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image682.png,0
labeled_KL0_image143.png,./archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image143.png,0
labeled_KL0_image679.png,./archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image679.png,0
labeled_KL2_image162.png,./archive/OSAIL_KL_Dataset/Labeled/2/labeled_KL2_image162.png,2
labeled_KL0_image2.png,./archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image2.png,0
labeled_KL0_image508.png,./archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image508.png,0
labeled_KL2_image239.png,./archive/OSAIL_KL_Dataset/Labeled/2/labeled_KL2_image239.png,2
labeled_KL0_image826.png,./archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image826.png,0
labeled_KL0_image291.png,./archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image291.png,0
labeled_KL3_image119.png,./archive/OSAIL_KL_Dataset/Labeled/3/labeled_KL3_image119.png,3
labeled_KL4_image69.png,./archive/OSAIL_KL_Dataset/Labeled/4/labeled_KL4_image69.png,4
labeled_KL0_image856.png,./archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image856.png,0
labeled_KL1_image11.png,./archive/OSAIL_KL_Dataset/Labeled/1/labeled_KL1_image11.png,1
labeled_KL2_image425.png,./archive/OSAIL_KL_Dataset/Labeled/2/labeled_KL2_image425.png,2
labeled_KL1_image17.png,./archive/OSAIL_KL_Dataset/Labeled/1/labeled_KL1_image17.png,1
labeled_KL0_image64.png,./archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image64.png,0
labeled_KL3_image52.png,./archive/OSAIL_KL_Dataset/Labeled/3/labeled_KL3_image52.png,3
labeled_KL2_image405.png,./archive/OSAIL_KL_Dataset/Labeled/2/labeled_KL2_image405.png,2
labeled_KL1_image207.png,./archive/OSAIL_KL_Dataset/Labeled/1/labeled_KL1_image207.png,1
labeled_KL2_image240.png,./archive/OSAIL_KL_Dataset/Labeled/2/labeled_KL2_image240.png,2
labeled_KL0_image270.png,./archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image270.png,0
labeled_KL0_image866.png,./archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image866.png,0
labeled_KL0_image720.png,./archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image720.png,0
labeled_KL2_image47.png,./archive/OSAIL_KL_Dataset/Labeled/2/labeled_KL2_image47.png,2
labeled_KL3_image284.png,./archive/OSAIL_KL_Dataset/Labeled/3/labeled_KL3_image284.png,3
labeled_KL1_image144.png,./archive/OSAIL_KL_Dataset/Labeled/1/labeled_KL1_image144.png,1
labeled_KL3_image207.png,./archive/OSAIL_KL_Dataset/Labeled/3/labeled_KL3_image207.png,3
labeled_KL0_image709.png,./archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image709.png,0
labeled_KL2_image304.png,./archive/OSAIL_KL_Dataset/Labeled/2/labeled_KL2_image304.png,2
labeled_KL2_image606.png,./archive/OSAIL_KL_Dataset/Labeled/2/labeled_KL2_image606.png,2
labeled_KL0_image670.png,./archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image670.png,0
labeled_KL0_image666.png,./archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image666.png,0
labeled_KL0_image777.png,./archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image777.png,0
labeled_KL1_image237.png,./archive/OSAIL_KL_Dataset/Labeled/1/labeled_KL1_image237.png,1
labeled_KL0_image873.png,./archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image873.png,0
labeled_KL3_image225.png,./archive/OSAIL_KL_Dataset/Labeled/3/labeled_KL3_image225.png,3
labeled_KL1_image167.png,./archive/OSAIL_KL_Dataset/Labeled/1/labeled_KL1_image167.png,1
labeled_KL0_image790.png,./archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image790.png,0
labeled_KL2_image307.png,./archive/OSAIL_KL_Dataset/Labeled/2/labeled_KL2_image307.png,2
labeled_KL2_image118.png,./archive/OSAIL_KL_Dataset/Labeled/2/labeled_KL2_image118.png,2
labeled_KL0_image269.png,./archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image269.png,0
labeled_KL2_image121.png,./archive/OSAIL_KL_Dataset/Labeled/2/labeled_KL2_image121.png,2
labeled_KL0_image117.png,./archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image117.png,0
labeled_KL2_image320.png,./archive/OSAIL_KL_Dataset/Labeled/2/labeled_KL2_image320.png,2
labeled_KL4_image42.png,./archive/OSAIL_KL_Dataset/Labeled/4/labeled_KL4_image42.png,4
labeled_KL1_image64.png,./archive/OSAIL_KL_Dataset/Labeled/1/labeled_KL1_image64.png,1
labeled_KL2_image195.png,./archive/OSAIL_KL_Dataset/Labeled/2/labeled_KL2_image195.png,2
labeled_KL1_image108.png,./archive/OSAIL_KL_Dataset/Labeled/1/labeled_KL1_image108.png,1
labeled_KL2_image286.png,./archive/OSAIL_KL_Dataset/Labeled/2/labeled_KL2_image286.png,2
labeled_KL2_image91.png,./archive/OSAIL_KL_Dataset/Labeled/2/labeled_KL2_image91.png,2
labeled_KL2_image283.png,./archive/OSAIL_KL_Dataset/Labeled/2/labeled_KL2_image283.png,2
labeled_KL0_image663.png,./archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image663.png,0
labeled_KL0_image824.png,./archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image824.png,0
labeled_KL1_image374.png,./archive/OSAIL_KL_Dataset/Labeled/1/labeled_KL1_image374.png,1
labeled_KL0_image288.png,./archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image288.png,0
labeled_KL0_image775.png,./archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image775.png,0
labeled_KL2_image418.png,./archive/OSAIL_KL_Dataset/Labeled/2/labeled_KL2_image418.png,2
labeled_KL1_image189.png,./archive/OSAIL_KL_Dataset/Labeled/1/labeled_KL1_image189.png,1
labeled_KL1_image256.png,./archive/OSAIL_KL_Dataset/Labeled/1/labeled_KL1_image256.png,1
labeled_KL2_image486.png,./archive/OSAIL_KL_Dataset/Labeled/2/labeled_KL2_image486.png,2
labeled_KL0_image499.png,./archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image499.png,0
labeled_KL1_image114.png,./archive/OSAIL_KL_Dataset/Labeled/1/labeled_KL1_image114.png,1
labeled_KL2_image267.png,./archive/OSAIL_KL_Dataset/Labeled/2/labeled_KL2_image267.png,2
labeled_KL0_image530.png,./archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image530.png,0
labeled_KL2_image244.png,./archive/OSAIL_KL_Dataset/Labeled/2/labeled_KL2_image244.png,2
labeled_KL0_image898.png,./archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image898.png,0
labeled_KL3_image117.png,./archive/OSAIL_KL_Dataset/Labeled/3/labeled_KL3_image117.png,3
labeled_KL2_image205.png,./archive/OSAIL_KL_Dataset/Labeled/2/labeled_KL2_image205.png,2
labeled_KL1_image95.png,./archive/OSAIL_KL_Dataset/Labeled/1/labeled_KL1_image95.png,1
labeled_KL0_image178.png,./archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image178.png,0
labeled_KL0_image78.png,./archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image78.png,0
labeled_KL3_image12.png,./archive/OSAIL_KL_Dataset/Labeled/3/labeled_KL3_image12.png,3
labeled_KL2_image354.png,./archive/OSAIL_KL_Dataset/Labeled/2/labeled_KL2_image354.png,2
labeled_KL3_image17.png,./archive/OSAIL_KL_Dataset/Labeled/3/labeled_KL3_image17.png,3
labeled_KL2_image140.png,./archive/OSAIL_KL_Dataset/Labeled/2/labeled_KL2_image140.png,2
labeled_KL0_image593.png,./archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image593.png,0
labeled_KL3_image281.png,./archive/OSAIL_KL_Dataset/Labeled/3/labeled_KL3_image281.png,3
labeled_KL0_image428.png,./archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image428.png,0
labeled_KL0_image716.png,./archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image716.png,0
labeled_KL0_image579.png,./archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image579.png,0
labeled_KL2_image110.png,./archive/OSAIL_KL_Dataset/Labeled/2/labeled_KL2_image110.png,2
labeled_KL0_image303.png,./archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image303.png,0
labeled_KL1_image74.png,./archive/OSAIL_KL_Dataset/Labeled/1/labeled_KL1_image74.png,1
labeled_KL0_image100.png,./archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image100.png,0
labeled_KL3_image267.png,./archive/OSAIL_KL_Dataset/Labeled/3/labeled_KL3_image267.png,3
labeled_KL0_image804.png,./archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image804.png,0
labeled_KL3_image186.png,./archive/OSAIL_KL_Dataset/Labeled/3/labeled_KL3_image186.png,3
labeled_KL4_image27.png,./archive/OSAIL_KL_Dataset/Labeled/4/labeled_KL4_image27.png,4
labeled_KL0_image168.png,./archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image168.png,0
labeled_KL1_image152.png,./archive/OSAIL_KL_Dataset/Labeled/1/labeled_KL1_image152.png,1
labeled_KL2_image532.png,./archive/OSAIL_KL_Dataset/Labeled/2/labeled_KL2_image532.png,2
labeled_KL0_image728.png,./archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image728.png,0
labeled_KL4_image56.png,./archive/OSAIL_KL_Dataset/Labeled/4/labeled_KL4_image56.png,4
labeled_KL0_image418.png,./archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image418.png,0
labeled_KL2_image508.png,./archive/OSAIL_KL_Dataset/Labeled/2/labeled_KL2_image508.png,2
labeled_KL2_image64.png,./archive/OSAIL_KL_Dataset/Labeled/2/labeled_KL2_image64.png,2
labeled_KL2_image290.png,./archive/OSAIL_KL_Dataset/Labeled/2/labeled_KL2_image290.png,2
labeled_KL2_image521.png,./archive/OSAIL_KL_Dataset/Labeled/2/labeled_KL2_image521.png,2
labeled_KL0_image337.png,./archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image337.png,0
labeled_KL1_image327.png,./archive/OSAIL_KL_Dataset/Labeled/1/labeled_KL1_image327.png,1
labeled_KL0_image420.png,./archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image420.png,0
labeled_KL0_image553.png,./archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image553.png,0
labeled_KL1_image424.png,./archive/OSAIL_KL_Dataset/Labeled/1/labeled_KL1_image424.png,1
labeled_KL0_image284.png,./archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image284.png,0
labeled_KL1_image262.png,./archive/OSAIL_KL_Dataset/Labeled/1/labeled_KL1_image262.png,1
labeled_KL0_image444.png,./archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image444.png,0
labeled_KL1_image115.png,./archive/OSAIL_KL_Dataset/Labeled/1/labeled_KL1_image115.png,1
labeled_KL2_image55.png,./archive/OSAIL_KL_Dataset/Labeled/2/labeled_KL2_image55.png,2
labeled_KL2_image576.png,./archive/OSAIL_KL_Dataset/Labeled/2/labeled_KL2_image576.png,2
labeled_KL1_image214.png,./archive/OSAIL_KL_Dataset/Labeled/1/labeled_KL1_image214.png,1
labeled_KL3_image121.png,./archive/OSAIL_KL_Dataset/Labeled/3/labeled_KL3_image121.png,3
labeled_KL1_image190.png,./archive/OSAIL_KL_Dataset/Labeled/1/labeled_KL1_image190.png,1
labeled_KL4_image4.png,./archive/OSAIL_KL_Dataset/Labeled/4/labeled_KL4_image4.png,4
labeled_KL0_image495.png,./archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image495.png,0
labeled_KL0_image468.png,./archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image468.png,0
labeled_KL1_image75.png,./archive/OSAIL_KL_Dataset/Labeled/1/labeled_KL1_image75.png,1
labeled_KL0_image248.png,./archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image248.png,0
labeled_KL3_image143.png,./archive/OSAIL_KL_Dataset/Labeled/3/labeled_KL3_image143.png,3
labeled_KL1_image59.png,./archive/OSAIL_KL_Dataset/Labeled/1/labeled_KL1_image59.png,1
labeled_KL1_image184.png,./archive/OSAIL_KL_Dataset/Labeled/1/labeled_KL1_image184.png,1
labeled_KL0_image347.png,./archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image347.png,0
labeled_KL4_image70.png,./archive/OSAIL_KL_Dataset/Labeled/4/labeled_KL4_image70.png,4
labeled_KL2_image390.png,./archive/OSAIL_KL_Dataset/Labeled/2/labeled_KL2_image390.png,2
labeled_KL3_image263.png,./archive/OSAIL_KL_Dataset/Labeled/3/labeled_KL3_image263.png,3
labeled_KL3_image109.png,./archive/OSAIL_KL_Dataset/Labeled/3/labeled_KL3_image109.png,3
labeled_KL0_image870.png,./archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image870.png,0
labeled_KL2_image194.png,./archive/OSAIL_KL_Dataset/Labeled/2/labeled_KL2_image194.png,2
labeled_KL2_image150.png,./archive/OSAIL_KL_Dataset/Labeled/2/labeled_KL2_image150.png,2
labeled_KL2_image54.png,./archive/OSAIL_KL_Dataset/Labeled/2/labeled_KL2_image54.png,2
labeled_KL1_image5.png,./archive/OSAIL_KL_Dataset/Labeled/1/labeled_KL1_image5.png,1
labeled_KL0_image416.png,./archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image416.png,0
labeled_KL2_image111.png,./archive/OSAIL_KL_Dataset/Labeled/2/labeled_KL2_image111.png,2
labeled_KL3_image130.png,./archive/OSAIL_KL_Dataset/Labeled/3/labeled_KL3_image130.png,3
labeled_KL2_image572.png,./archive/OSAIL_KL_Dataset/Labeled/2/labeled_KL2_image572.png,2
labeled_KL1_image423.png,./archive/OSAIL_KL_Dataset/Labeled/1/labeled_KL1_image423.png,1
labeled_KL0_image785.png,./archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image785.png,0
labeled_KL0_image776.png,./archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image776.png,0
labeled_KL2_image361.png,./archive/OSAIL_KL_Dataset/Labeled/2/labeled_KL2_image361.png,2
labeled_KL1_image406.png,./archive/OSAIL_KL_Dataset/Labeled/1/labeled_KL1_image406.png,1
labeled_KL0_image360.png,./archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image360.png,0
labeled_KL0_image485.png,./archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image485.png,0
labeled_KL2_image455.png,./archive/OSAIL_KL_Dataset/Labeled/2/labeled_KL2_image455.png,2
labeled_KL0_image831.png,./archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image831.png,0
labeled_KL1_image313.png,./archive/OSAIL_KL_Dataset/Labeled/1/labeled_KL1_image313.png,1
labeled_KL1_image246.png,./archive/OSAIL_KL_Dataset/Labeled/1/labeled_KL1_image246.png,1
labeled_KL0_image436.png,./archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image436.png,0
labeled_KL2_image107.png,./archive/OSAIL_KL_Dataset/Labeled/2/labeled_KL2_image107.png,2
labeled_KL2_image494.png,./archive/OSAIL_KL_Dataset/Labeled/2/labeled_KL2_image494.png,2
labeled_KL1_image388.png,./archive/OSAIL_KL_Dataset/Labeled/1/labeled_KL1_image388.png,1
labeled_KL2_image335.png,./archive/OSAIL_KL_Dataset/Labeled/2/labeled_KL2_image335.png,2
labeled_KL1_image272.png,./archive/OSAIL_KL_Dataset/Labeled/1/labeled_KL1_image272.png,1
labeled_KL0_image676.png,./archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image676.png,0
labeled_KL0_image793.png,./archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image793.png,0
labeled_KL0_image458.png,./archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image458.png,0
labeled_KL3_image15.png,./archive/OSAIL_KL_Dataset/Labeled/3/labeled_KL3_image15.png,3
labeled_KL1_image29.png,./archive/OSAIL_KL_Dataset/Labeled/1/labeled_KL1_image29.png,1
labeled_KL2_image94.png,./archive/OSAIL_KL_Dataset/Labeled/2/labeled_KL2_image94.png,2
labeled_KL0_image761.png,./archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image761.png,0
labeled_KL0_image300.png,./archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image300.png,0
labeled_KL2_image197.png,./archive/OSAIL_KL_Dataset/Labeled/2/labeled_KL2_image197.png,2
labeled_KL2_image471.png,./archive/OSAIL_KL_Dataset/Labeled/2/labeled_KL2_image471.png,2
labeled_KL0_image176.png,./archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image176.png,0
labeled_KL0_image120.png,./archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image120.png,0
labeled_KL3_image3.png,./archive/OSAIL_KL_Dataset/Labeled/3/labeled_KL3_image3.png,3
labeled_KL0_image885.png,./archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image885.png,0
labeled_KL2_image570.png,./archive/OSAIL_KL_Dataset/Labeled/2/labeled_KL2_image570.png,2
labeled_KL0_image851.png,./archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image851.png,0
labeled_KL2_image36.png,./archive/OSAIL_KL_Dataset/Labeled/2/labeled_KL2_image36.png,2
labeled_KL1_image420.png,./archive/OSAIL_KL_Dataset/Labeled/1/labeled_KL1_image420.png,1
labeled_KL1_image200.png,./archive/OSAIL_KL_Dataset/Labeled/1/labeled_KL1_image200.png,1
labeled_KL2_image409.png,./archive/OSAIL_KL_Dataset/Labeled/2/labeled_KL2_image409.png,2
labeled_KL2_image332.png,./archive/OSAIL_KL_Dataset/Labeled/2/labeled_KL2_image332.png,2
